index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx,X,Unnamed:_33,z
314170,./htmls/Factiva-20240111-0346.html,2016-05-01 00:00:00,2016-05-02 00:00:00,68.0,Vital    Content  Technology Finally Making Its Public Mark; Forensic watermarking is an expanding protection in the battle against piracy,"AMC graciously agreed to go public about it, and if you look at them, they're a use case we're proud of,” he said. “On the TV side, with so many companies going day and date with their  content around the world, watermarking has to start at prerelease, before distribution.”",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,,,
83689,./htmls/Factiva-20240111-0345.html,2016-11-01 00:00:00,2016-11-14 00:00:00,5.0,NOW WHAT? Cable industry has little to go on in parsing the Trump telecom agenda,"Republicans, who now control both houses of Congress, have been seeking to roll back some of FCC chairman Tom Wheeler's regulatory agenda, including the reclassification of ISPs under Title II.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,,,
83889,./htmls/Factiva-20240111-0345.html,2016-11-01 00:00:00,2016-11-14 00:00:00,13.0,"UHD Blu-ray Looks to Catch Up; A disparity in sales of stand-alone players, as 4K UHD TV sales have hit 10 million    ","Hollywood studios have a vested interest in consumer adoption of 4K TVs, with 2016 marking the first 4K UHD Blu-ray Disc releases, potentially the final physical disc format the entertainment industry puts its weight behind. And nobody's panicking about the disparity between 10 million 4K sets and less than 100,000 4K Blu-ray players.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,
83969,./htmls/Factiva-20240111-0345.html,2016-11-01 00:00:00,2016-11-14 00:00:00,16.0,Online  Pay TV Pioneer Nears 1M Subs; Dish's Sling TV posts (estimated) gains ahead of DirecTV launch of rival    OTT  offering,"On the Dish Network earnings call, chairman and CEO Charlie Ergen likened  OTT to the direct-broadcast satellite business, adding that it will likely evolve even further as time passes.",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,
84009,./htmls/Factiva-20240111-0345.html,2016-11-01 00:00:00,2016-11-14 00:00:00,20.0,"Q3 Pay TV Losses Are Flat, But Winds of Change Blowing; Analysts bracing for impact of coming live    OTT  services    ","Pay TV subscribers were leaving the ranks in the third quarter at about the same rate they did last year, but some analysts are bracing for the impact that new over-the-top offerings from DirecTV and  Hulu might have on overall cord-cutting.",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,,,
84329,./htmls/Factiva-20240111-0345.html,2016-11-01 00:00:00,2016-11-07 00:00:00,36.0,"Why TV Is Going To the    Movies ; Cable, broadcast networks are looking to theatrical films for    series  inspiration    ","On the flip side, Starz's Ash vs Evil Dead, based on the 1981 horror  film The Evil Dead, picks up the story 30 years later, with Bruce Campbell reprising his role as unlikely demon-killing hero Ash Williams. The network was able to capitalize on Evil Dead's passionate cult following, creating a  series that was renewed for its third season just last month.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,
84489,./htmls/Factiva-20240111-0345.html,2016-11-01 00:00:00,2016-11-07 00:00:00,44.0,Family Dramas Feel Like Home; Domestic life makes a comeback in the hourlong format,"The traditional one-hour family  drama genre, once a staple of primetime TV lineups but in recent years pushed to the backburner by darker, more provocative  drama projects, is once again beginning to find its footing with the recent success of two freshman  series .",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,,
302373,./htmls/Factiva-20240111-0344 (2).html,2016-11-01 00:00:00,2016-11-21 00:00:00,94.0,Discovering TV's New Terrain; Programmer    Discovery  targets younger viewers with a watch-everywhere digital strategy,"Leading the charge is  Discovery chief commercial officer Paul Guyardo, who joined  Discovery about a year ago after a 10-year stint as chief revenue officer at DirecTV. A savvy marketer who was part of the team that helped grow DirecTV's subscriber base from 15 million to more than 20 million, Guyardo is the point man in  Discovery 's ambitious new plan, not only in charge of U.S. digital operations, but also taking over its Eurosports.com digital initiative in Europe.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,,,
302453,./htmls/Factiva-20240111-0344 (2).html,2016-11-01 00:00:00,2016-11-21 00:00:00,95.0,ATSC 3.0: It's Here Next Year; Accenture's Chapman: South Korea rollout offers lessons for next-generation broadcast standard,"MC: I think broadcasters are at a point in the  video ecosystem where they really get to define their future. With all the changes happening in the  video ecosystem more broadly, they need to really take advantage of next-generation technologies and really cement their place in the ecosystem. I'm encouraging broadcasters how to use 3.0 to get there.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,,,
84506,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,45.0,"Back to the Future; AT&T's old-school vertical play for Time Warner is grounded in plans for    OTT , mobile    video     ","What started as a deal finalized over bites of salmon at a posh Manhattan office could leave AT&T stuck with a big bill — and still hungry — as it tries to effectively meld Time Warner Inc.'s diverse  content assets with its own wireless, satellite-TV and wireline phone assets.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,
84546,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,45.0,"Back to the Future; AT&T's old-school vertical play for Time Warner is grounded in plans for    OTT , mobile    video     ","DirecTV Now, the 100-plus channel  OTT offering that will debut in November at the extremely aggressive price point of $35 per month, will also play a vital role in AT&T's  video strategy; Stephenson added that he “borders on evangelical” about creating a nationwide competitor to cable with the  OTT offering.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
84626,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,48.0,"FCC Adopts Tough New Privacy Regs; ISPs must get subs’ permission to share personal Web, app usage info    ",ISPs can't make sharing information a quid pro quo for service (no take-it-or-leave-it offerings). And the item sets deadlines for reporting data breaches.,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,,,
84746,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,55.0,"Google  Fiber Halts Expansion, Will Explore Wireless Options    ","Google Fiber will continue to operate and expand in markets where it's already building or offering service: Kansas City; Atlanta; Austin, Texas; Charlotte, N.C.; Nashville, Tenn.; Provo and Salt Lake City, Utah; and the Research Triangle region of North Carolina.  Google Fiber is also pushing ahead with a plan to offer services on a fiber network being built by Huntsville Utilities in Huntsville, Ala.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,,,
85146,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,78.0,"For New    Content , Roku Makes It Look Easy; New publishing platform simplifies path for    content  companies to get up and running    ","The Web-based offering eschews the coding and software development kit world of apps in favor of simplicity:  Content owners need only supply Roku with a feed to their  content , and just like that, their channel is available to the 10 million-plus households with Roku.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.0,,,
85186,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,79.0,VERTICALLY CHALLENGED; Will cable and telco TV distributors buy    content  to compete in the new    OTT  order?,"Eagan was also skeptical of the earlier idea that that  content companies would seek to combine in an effort to battle larger distributors, such as Charter Communications, which more than quadrupled its size after purchasing Time Warner Cable and Bright House Networks.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,,,
85306,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,86.0,"5G: An Emerging Frenemy’; Speedy next-generation mobile technology presents threats, opportunities    ","For the cable industry, 5G poses both a threat and opportunity. While some competitive providers will be able to leverage 5G as way to deliver high-octane broadband to the home, cable operators will also have an opportunity to use it in much the same way. Plus, those big wireless connections will also need a beefy wireline connection to backhaul that traffic — something MSOs already supply to wireless carriers in spades.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,,,
85506,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,96.0,Film  On X Pushes for Cable Status;    Streaming  service asks court to do what FCC has been reluctant to do,"FilmOn had also asked the D.C. court to stay its decision until the California case was resolved, but was unsuccessful. The company has said that court abused its discretion by denying the stay.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,,,
214889,./htmls/Factiva-20240111-0345 (1).html,2016-10-01 00:00:00,2016-10-03 00:00:00,10.0,"Herd Mentality May Hinder    SVOD ; Creative pricing, flexibility on models need to remain the goals: On Demand panelists    ","Tim MacGregor, head of customer success for IBM Cloud  Video , said companies approach him with concerns about legacy distribution partners when they are prepping  OTT services. His advice: Keep all options open. “You can call it legacy, but you have to look at it that way when you go to market with these things,” MacGregor said.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,,,
214929,./htmls/Factiva-20240111-0345 (1).html,2016-10-01 00:00:00,2016-10-03 00:00:00,14.0,Comcast Ready to Join Sub Gain Club; Top cable operator could find itself in the black by year-end,"Amazon has also teed up a free software update coming later this year that offers a new, “cinematic” onscreen experience featuring  video trailers and screenshots that will help users navigate and find  content , it said. The revised UI will also let users customize which apps show up on the home screen.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,,,
215422,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-26 00:00:00,27.0,"Live VR Adoption Speeds Up;    Online  panel, month of major announcements hint at virtual reality's live broadcast promise    ","But  media and entertainment companies delving into live VR need to be wary when it comes to actual production, cautions Ramón Bretón, CTO for 3rd i QC, a quality assurance and  content testing company in Culver City, Calif.",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,
215782,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-19 00:00:00,46.0,Mobile Plays a Bigger Role in    Content  Deals,"Walden added that those deals also reflect the different audiences each service reaches. “Certainly not all of that  content is right for each one of those audiences, because an audience at Fios is a bit different than what you get on digital platforms or mobile,” she said.",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,,
215862,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-19 00:00:00,50.0,Wheeler's Shell Game With Set-Top Box Rules,"It seems chairman Wheeler has the same problem as President Obama when presented a choice to sacrifice existing industries with proven track records in favor of newer, sexier and techier entrants. Broadcasters, cable and telcos have been on the losing end of many of Wheeler's most significant rules, as opposed to tech. And this has led to criticism of an anti-business — or at least anti-incumbent — bias.",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,,
216022,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-12 00:00:00,52.0,Making the Right Moves; Distributors strategize in a new era of programming,"That experience helps Meyka bring a new perspective to the organization, and in her time there she has completed deals with multiple major programming partners and secured new agreements with independent programmers and new-to-market  content providers.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,,,
216102,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-12 00:00:00,55.0,"Cable Pans Set-Top Rules, Saying Proposal Outstrips FCC Authority    ","Despite taking an apps-based approach the cable industry wanted, Tom Wheeler's proposed set-top rules would exceed FCC authority and stymie innovation, MVPDS said last week.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,,,
216262,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-12 00:00:00,64.0,FCC Moves to End the UHF Discount’; Says digital broadcasting has rendered all stations equal,"In his four-page dissent, Pai also criticized the commission's three-year lollygagging over a decision on the UHF discount.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,,,
216342,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-12 00:00:00,70.0,"Opera TV Sings a New Tune for    OTT ; Says new certification program will make deployments easier, quicker    ","Though smart TVs remain its largest general platform, OperaTV is also present on a range of Blu-ray Disc players from suppliers such as  Samsung , as well as  OTT devices, including TiVo DVRs.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,,,
216582,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-05 00:00:00,78.0,"9th Circuit Casts Doubt on Net Rules; Court's decision could immunize edge providers from FTC, FCC consumer regulations    ","The FTC seems to think that is definitely in play now that the FCC has reclassified ISPs as common carriers. “[A] broad range of companies that do not provide traditional common-carrier service will now be able to claim common carrier status,” it told the court, adding: “[E] merging broadband providers such as  Google … may collect vast amounts of consumer data with the corresponding possibility of harming privacy interests.”",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,,,
216702,./htmls/Factiva-20240111-0345 (1).html,2016-09-01 00:00:00,2016-09-05 00:00:00,85.0,"AT&T: Live Sports Will Drive 4K; Company bullish on format, but not ready to pull trigger on HDR, exec says    ","While AT&T/DirecTV remains bullish on 4K, Ward said it's still too early to pull the trigger on High Dynamic Range (HDR), a format that produces brighter, more vivid images that can be applied to both 4K and HD  video .",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,,,
5836,./htmls/Factiva-20240111-0344.html,2017 April,2017-04-10 00:00:00,1.0,Silver Streak for The Ultimate Fighter’; The reality competition show that built a mixed martial arts franchise enjoys its milestone moment,"MIXED MARTIAL ARTS organization UFC will step into the reality competition octagon for a 25th season on April 19, with its competition  series The Ultimate Fighter looking to deliver another knockout season of fisticuffs to fight-starved FS1 viewers.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,
5996,./htmls/Factiva-20240111-0344.html,2017 April,2017-04-10 00:00:00,5.0,Zype's Targets of Opportunity; CEO Ed Laczynski sees plenty of business to go around in hot    OTT  publishing sector,"In that mix is Zype, a relative newcomer that recently scored $3.6 million in seed funding to help it fuel an over-the-top, cloud-based  video -publishing business focused on both on-demand and live  content . Of recent note, Zype inked an integration deal with Opera TV that enables Zype's various  content partners, such as the World Poker Tour and Shout! Factory, to gain easier entry onto a platform tied into a wide range of smart TVs, connected Blu-ray Disc players and TiVo devices. The launch followed a private beta initiated last year.",1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,,
