scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,technical,demand,paragraph,label,word_count,char_count,number_of_types
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Hill added: I couldn’t be more honored to join theGrio family at a moment when the stakes are so high for our community--economically, politically, socially, and culturally. I’m excited to be part of the most trustworthy and innovative Black news team in the world. Together, we will create and expand spaces for engaging the most vital voices, issues, and perspectives.”■",0.0,60,372,0.2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"She praised her partners, Sony and Lionsgate, who have given FearNet access to their libraries. Robina has augmented that product with original Webisode  series , by partnering with Ghost House Pictures — a venture that includes acclaimed director Sam Raimi.",1.0,41,258,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"MCN: How would you define the TV One brand? WL: I think the TV One brand is evolving, but I think if you look at their initial reason for being, which was to develop respectful programming targeted to African-Americans that represented diverse voices, I think that it’s still consistent and will be the core element of the brand. For me, I would like to do the brand-building things I was talking about before. As an African-American, I will not take the audience for granted, so I will really try to understand what are the wants, needs and desires of the African-American audience, and figure out what types of stories aren’t being told that are resonating with the audience, and how we can become truly solidified in the hearts and minds of the audience.",0.0,118,720,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"The Xbox 360 Elite also boasts a 120-gigabyte hard drive, enabling the download of HD  movies and TV shows       http://www.multichannel.com/article/CA6421656.html     from the company’s Xbox LIVE Marketplace       http://www.xbox.com/en-US/live/marketplace     .      ",0.0,42,269,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"That's an example of a smaller emerging business that we've been able to find a home for in a very unique and customized way,” Feinberg said.",0.0,26,141,0.2
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The evolution in market needs is sparking a strategic evolution among key players in the enterprise online multimedia sector. Companies like Sonic Foundry and Accordent, which cut their teeth on developing content-creation platforms, continued to steadily expand their product lines to incorporate more sophisticated content management and tracking tools.",1.0,49,355,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"That distinction is particularly important in digital markets, which are relatively new and largely unregulated,” she explained, adding that the new leadership at the antitrust agencies plus the Democratic majorities in the Senate and the House enable policymakers to make such objectives “a priority for the first time in decades.”",0.0,50,332,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The bulk of that comes from a programmatic system that enables private marketplace deals, allowing, for example, advertisers to buy against specific audiences and channels for a premium rate.",0.0,29,191,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Tegna made significant investments in the station’s look and newsroom infrastructure. And Mier y Terán hired Dana McDaniel as the director of  content in September 2019. “She had worked in major newsrooms in Washington, D.C., in San Francisco, in Detroit, in Kansas City,” he said. “I knew she would bring new perspective and new ideas and processes to the newsroom.”",0.0,61,367,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"We’re looking at emerging VR technology,” Steve Glennon, principal architect at CableLabs, said. “Is it real? A fad? We’ve seen 3D try to create stereoscopic 3D, but it hasn’t taken hold. We’re trying to understand if VR is ready for primetime and if customers see value in VR. But if it’s real, there are certainly revenue opportunities.”",0.0,57,339,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"LTE-U also goes by “LAA,” for “Licensed Assisted Access.” At fi rst glance, it’s a bit of a communications oxymoron: “We have a license to assist us in accessing” the unlicensed WiFi bands, as one interpretation. What’s missing: “And you don’t.”",0.0,41,245,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"Gomez said the effort was not about controlling the internet or its rates, but about getting input on how best to create a needed national regulatory framework to make sure the internet remains accessible, secure, open and available, including to historically underserved communities. Gomez, who is Hispanic, delivered her open meeting remarks in both English and Spanish.",0.0,57,372,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Billions, which stars Paul Giamatti, Corey Stoll and Maggie Siff, is currently airing its sixth season on the network. Using Showtime's description, the current season – the first without former  series star Daniel Lewis – has lead character Chuck (Giamatti) looking to develop a new strategy in light of newcomer Michael Prince (Stoll) that is keener and more sophisticated than before. All the players, from Wags (David Costabile) to Wendy (Siff), from Taylor (Asia Kate Dillon) to Sacker (Condola Rashad), and of course Senior (Jeffrey DeMunn), must sharpen their weapons and look for new alliances in order to survive, said the network.",0.0,103,640,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"This summer, Cox Communications will begin dynamically inserting ads into primetime, as well as cable network VOD  content in its MyPrimetime offering in Orange County, Calif., using the SeaChange's platform. If all goes well, Porter said the MyPrimetime trials will be expanded relatively soon to include targeted advertising.",0.0,49,327,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,""" OTT and OTA delivery, both free to the consumer without the need for subscriptions or logins, will extend the life of linear channels,"" he said. ""Live  content such as news and sports will have the most relevant longevity on linear platforms...More roll-outs of OAN Plus as an OTA broadcast sub-channel are on the horizon.”",0.0,56,325,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"An even more fundamental limitation, though, is the need to synchronize each track independently.In a remote recording environment, there’s not even a basic synchronized click track, which means that assembling an after-the-fact mixdown of multiple tracks into a basic surround-sound or stereo mix can be a rather frustrating experience.",0.0,49,337,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"One is audience measurement. Nielsen currently can’t provide combined TV, internet and mobile ratings and such data “will be a minimum of two years away,” Pivotal Research Group senior analyst Brian Wieser noted.",0.0,33,212,0.1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Consider the fact that a large number of live streaming viewers will consume a single live event across at least two devices—whether sitting in the comfort of their living room, watching the big game on a smart TV, while also interacting with “watch party” friends on a second screen, or just watching part of the event on a mobile device while in transit between work and home—and it’s easy to see that live streaming workflows are much more complex than they were even four or five years ago.",2.0,88,494,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Turner is also looking at new ways of working with advertisers and agencies. With  media agency Starcom MediaVest, it has formed a unique partnership that has been renewed for three years.",0.0,32,188,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"In fact, 18 reality shows — which purposely avoid professional acting and scripted action — finished in the top 50 shows in January among those sought-after viewers in their prime spending years. And the networks that put the most faith in reality shows are getting amply rewarded.    ",0.0,49,285,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Cheryl Tritt of Wilkinson, Barker, Knauer will serve as chair of the DSTAC. Brendan Murray and Nancy Murphy of the FCC’s  Media Bureau will serve as its Designated Federal Officer and Alternate Designated Federal Officer, respectively",0.0,37,234,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The programmer said each experience will be customized across multiple  media screens including PCs, portable  video players, portable and console gaming devices and mobile phones.      ",0.0,30,186,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Bluechip wildlife programming is another natural genre to benefit from ultra-resolution and futureproofed sales, although the demands of working with 8K data in the field are a drawback.",0.0,28,186,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"NTV: We’re also keeping tabs on 4K. What momentum are you seeing there? Is everyone really going to jump in, or will it be a longer process than HD was? CV: We’ve spent a lot of time with our customers on this one. They certainly have been a leader in developing the necessary technology to support Ultra HD.",0.0,58,308,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"The new package includes the U.S. launch of two channels exclusively on Dish Network: CBeebies, a Spanish-language channel from BBC Worldwide Channels that delivers educational and entertainment  content for preschoolers, and music channel Bandamax, dedicated to the most popular Mexican and other Latino categories.",0.0,45,316,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"U.S. Solicitor General Gregory Garre, defending the FCC’s broadcast-indecency crackdown, said Fox wanted the court to forbid the commission from policing the airwaves at all, a standard which would allow “the extreme example of Big Bird dropping the F-bomb on Sesame Street .”",0.0,43,276,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Fox Interactive  Media http://www.multichannel.com/article/CA6393564.html     announced separate agreements to acquire two photo- and  video -sharing sites, Photobucket       http://photobucket.com     and Flektor       http://www.flektor.com     .      ",0.0,38,254,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Perhaps no chief executive lobbied harder than Comcast’s Brian Roberts for the FCC’s 2017 rollback of net neutrality rules under Trump-appointed FCC chief Ajit Pai.,0.0,25,164,0.1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The FCC is charged annually with assessing whether advanced telecommunications is being deployed to all Americans in a reasonable and timely fashion. Reports issued by Democrat-controlled FCCs have generally concluded it is not, while Republican commissions have tended to say it is.",0.0,42,283,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"""I think the reason we’re seeing so much  media interest around the 1921 Tulsa Race Massacre is that it is one of the worst incidents of racial terror violence committed against Black people in U.S. history,"" Brown said. ""For nearly 100 years, the massacre was deliberately covered up, kept out of textbooks and erased from history. Historians told me that for almost a century, civic and city officials in Tulsa orchestrated a deliberate campaign of silence.""",0.0,77,460,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Managing fairness on the World Wide Web is a terribly delicate balance. Public-interest groups will push for a tighter definition of reasonable network management and for circum-bscribing specialized services. Cable operators and telcos will balk if there are too many adjustments. And several key Republicans have vowed to oppose this deal.,0.0,51,341,0.2
