scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,bottid,word_count,number_of_types
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"In practice, setting up a real-time streaming solution takes time  The shift towards more interactive streaming experiences  and expertise, and not every company has an inhouse expert team.",1.0,0,30,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Advocates for  video accessibility for the deaf and blind communities want the FCC to seriously consider how to apply captioning and audio description* mandates to  video streamers.,1.0,19,29,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"That led to different accountings for customers who failed to pay for an extended period of time. Some operators opted to consider a broadband customer as a customer as long as service was being delivered -- there was no penalty for not paying. And others stop counting a customer who didn’t pay, but considered them a new customer once they made their account hole. Both ways are acceptable, Moffett wrote.",0.0,1,70,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Enter the 2015 proposed rules to mandate ready access, on which no action was taken but which drew a lot of comment from industry players who questioned the FCC's authority to impose new device mandates.",0.0,0,35,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,This doesn’t mean any company should get a free pass. My association has a 45-year history of supporting government action against companies that have violated competition laws. But dismantling companies because they are successful and resigning our strategic position in technological innovation to competitors overseas is not a plan for the economy.,0.0,11,52,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"ONCE AGAIN, NBCUNIVERSAL IS looking at the Olympic Games as a gigantic Petri dish for  media research.",1.0,17,20,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Moffett added that regional sports networks are beginning to fade from traditional distribution outlets and vMVPDs, while two of the largest  media conglomerates are making their biggest sports properties non-exclusive to the linear bundle.  Online juggernauts  like Amazon and  Apple have already dipped their toes into the sports business, and as the NBA contract comes up for renewal in two years, are expected to at least circle those properties, possibly driving up the price for ESPN and TNT.",0.0,0,82,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Roberts also defended cable broadband against the latest competitive threat — fixed wireless access from the telcos — adding that at the moment it is an inferior product to high-speed data service from cable, reminding the audience again that cable has a history in pushing back competitive threats.",0.0,0,48,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"NEXT GENERATION  BROADCAST WORKFLOWS Video operators are witnessing revolutionary changes in both business and technology. Underlying these changes is the impact of cloud technologies on the broadcast workflow that enable a transformation from equipment-centric, capital expense (CapEx) intensive systems to flexible, virtual, and dynamic deployments of cloud workflows that can operate using primarily ongoing operational expenses (OpEx).  ",1.0,0,60,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In 2010, Wood took his current position as vice president of CommScope's RF solutions product line, with responsibility for all broadband products from the tap to the home. Wood has been a member of SCTE for 24 years and has trained thousands of technicians on cable preparation and connector installation during his long cable career.",0.0,2,55,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MCN: How concerned are you about the trend of millennials watching less linear television as you look to build MTV's linear audience?,0.0,0,22,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HGTV said personalities Tarek El Moussa and Christina Haack have signed new multi-year talent agreements with the  Discovery -owned cable network.,0.0,0,22,0.1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Telcos are also trialing virtual reality (VR) harnessed with 8K live streamed over the network. Deutsche Telekom made a world first broadcast of live 8K mobile 360° streams of a  basketball event in tandem with MediaKind earlier this year. Orange and France Télévisions, along with Harmonic, tested the same over 2 weeks at the French Open, mostly to devices spread over the stadium. Both used tiling technology to encode and send over the network just the parts of the image the viewer is looking at.",1.0,0,86,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"The 1-Gbps service is the leading product, but Long said Atlantic has also introduced faster speed profiles in between and let customers try out a 1-Gbps service to determine if it is right for them.",0.0,2,35,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"By moving encoding/transcoding into the cloud, content creators free themselves up from maintaining a dedicated encoding/transcoding server farm. This reduces CAPEX in purchasing and renewing hardware/software. It also eliminates the operating expenditures associated with running such a platform—not just ongoing support, but electricity, floor space, and human technician support.",1.0,0,49,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Perhaps the most nifty feature, however, is the new automatic WiFi network detection aspect, which automatically chooses the most efficient frequency band in the home.",1.0,15,25,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"Eastern Bank has since exclusively selected Comcast to launch a “virtual  video expert project,” which will enable  streaming HD  video between remote banking business representatives and customers.",0.5,0,30,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"But emerging residential applications may start to strain DOCSIS as well. “Look at cloud-connected security cameras,” McCowan stated. “If you have large numbers of subscribers in a neighborhood that start stream one, two and three cameras at 4 Mbps, it can take asymmetric services to its needs. Symmetric bandwidth becomes a necessity.”",1.0,14,52,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"However, licensing shows to Roku Channel is one thing. But it's another to put them on  Netflix , which was co-founded by an executive, Reed Hastings, who once identified HBO as his  streaming company's biggest competitor.",0.5,0,38,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Having fans hooked up to the Verizon network would also create excellent opportunities for advertising and commerce, but those will wait. “In these early days, it’s really about engaging fans and learning from doing,” she said, adding that “the possibilities are endless. Longer term, this is a whole new world for brands and advertisers.”",2.0,29,54,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The Challenge of the Ice Bucket ChallengeSo what was the biggest streaming video  Ice Bucket Challenge videos were viewed more than 10 billion times on Facebook, and more than 1 billion times on YouTube, according to those companies.Think about that for a moment.A viral video phenomenon—and a mostly organic one at that—almost surely drew more online views than the World Cup.(Apples-to-apples numbers are impossible to come by, but for comparison, Univision Digital reported 73 million live streams during the World Cup, while ESPN says it streamed 43 million hours over the course of the tournament.)",1.0,0,96,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"In the 2018 Oscars, Netflix had two big winners, Mudbound, which was nominated for four awards, and Icarus, which won best documentary feature. Both were movies Netflix acquired rather than commissioned, but the company still used its data to find each an audience (after brief theatrical runs). Some Academy members were vocal about not wanting to vote for a Netflix movie. ",1.0,0,62,0.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Stop me if you’ve seen this horror show a few times already: major Hollywood studio eliminates a tranche of  film and TV jobs, in areas such as distribution and marketing, and declares itself “ streaming first.”",1.0,17,37,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Tegna made significant investments in the station’s look and newsroom infrastructure. And Mier y Terán hired Dana McDaniel as the director of  content in September 2019. “She had worked in major newsrooms in Washington, D.C., in San Francisco, in Detroit, in Kansas City,” he said. “I knew she would bring new perspective and new ideas and processes to the newsroom.”",0.0,0,61,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Does the final product meet current HDTV standards? Of course not, but could it be good enough to satisfy a buyer, some 30 years after the content was first shot? If the analog video looks good enough, then the answer could be yes—and it is far more likely to be yes than if the video is jerky, dated, and loaded with digital artifacts.",0.0,0,63,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"To maintain a balanced and ethical approach, users of chatbots should be self-aware of their own biases and strive for fairness, inclusivity and responsible use of AI technology in their prompt engineering practices. This requires an ongoing examination of the prompts used to ensure that unintentional biases are not introduced or perpetuated.",2.0,24,52,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"With the Super Bowl 50 faceoff between the Denver Broncos and the Carolina Panthers just days away, football fans are gearing up for the big game. The most ardent ones will dole out thousands of dollars for a coveted seat at Levi’s Stadium. Most viewers, though, will tune in from their living rooms.",0.0,0,53,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"I raised these issues with David Ronca, Face book’s director of video encoding and the former director of encoding technologies at Netflix. He responded, “As I understand it, SVTHEVC and SVT-VP9 were designed for live encoding, and [are] not really useful for other use cases. The threading performance is nearly linear, which means more cores = much faster encodes. Other codecs are not as efficient with many threads. SVT-AV1 performs very favorably to libaom, and delivers solid gains all  the way into x264 computational complexity. We  (the SVT community) feel very good about SVT- AV1, and are continuing to invest in it. It’s among the top most well-designed encoders.”",0.0,0,111,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Comcast's flagship  video product, X1, has helped the MSO improve its  video subscriber numbers in recent quarters, but Instant TV, which will share the same infrastructure as X1, will allow it address a “fairly material segment of the population,” Strauss said.",2.0,26,43,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"That offers us an opportunity because there's a certain kind of movie that people still love to watch on television, but the studios don't make much of them theatrically anymore. It's that narratively strong, complex character-driven movie genre that's missing in the  movies . That audience hasn't gone away, but they've migrated to television. So that's the audience that's already coming to Epix, and that's the audience that we're programming to with our original  series like Berlin Station, Get Shorty and Deep State. All of those  series are  series that appeal to the people that love that kind of movie-going.",1.0,17,104,0.2
