stage,index,path,year-month,date,article_idx,article_title,article_length,paragraph,check,2500Bott,singlebott,Bottid,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,bott_list
1.0,222497,./htmls/Factiva-20240111-0345 (3).html,2016-06-01 00:00:00,2016-06-13 00:00:00,57,Verizon Seems to Really Want Yahoo; Telco said to offer $3 billion on the promise of    video  advertising,30,"I want to fill up the 10 times a day that you have 10 minutes free,” Shammo said. “I want you to come to my platform and digest 10 minutes of  content from go90.”",0,1,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,222697,./htmls/Factiva-20240111-0345 (3).html,2016-06-01 00:00:00,2016-06-06 00:00:00,71,Is Virtual Reality a Live Wire? Real-time events are a challenging opportunity to prime platform with fresh    content,49,"In addition to deals with partners like Fox Sports, NextVR will also look to keep that  content pipeline primed thanks to an agreement with LiveNation, which produces more than 25,000 concerts and other live events per year (but not all in VR, of course).",0,1,0,"16,17,15",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,222977,./htmls/Factiva-20240111-0345 (3).html,2016-06-01 00:00:00,2016-06-06 00:00:00,81,Making Them Want Their MTV Again; New chief Sean Atkins says the answer is music — but not music videos,17,MCN: How concerned are you about the trend of millennials watching less linear television as you look to build MTV's linear audience?,0,1,0,"19,21",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,168636,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-29 00:00:00,21,"For Set-Top Ads, an Unclear Picture; FCC’s proposal suggests marketplace will decide the mater    ",19,"No one has fled a complaint about Smart TV pop-up ads yet, the source noted, but that might be because they’re not yet prevalent.",0,1,1,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
1.0,168996,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-15 00:00:00,41,"CBS Super Stream Scored, But Stakes Rising for Live    Online Video ; Latency issues didn’t deter audience; viewer, ad buyer expectations soar    ",33,"That was probably the one trend that surprised us,” he said. “Overall we came in thinking it was going to be a large audience, since we’ve seen increasing in demand for these live streams across multiple platforms, and it certainly delivered.”",0,1,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,169036,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-15 00:00:00,43,Littlstar Builds VR    Content  Constellation; Startup connects with some major names from the television world,18,"But consumer behavior needs to change … which is hard to do. You’re used to coming home and plopping down in front of your TV for a couple of hours, or even as background noise. That’s why some people think gaming is going to be where the early adopters are going to be, because gamers are perfectly happy in front of a screen, engaged in a game for multiple hours at a time.",0,1,1,18,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.0
1.0,169236,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-08 00:00:00,55,Who Says You Can’t Watch It All?,12,"Amazon, coming off consecutive Golden Globe Award wins for comedy  series Transparent and Mozart in the Jungle, will bring back sophomore shows Bosch and Catastrophe this spring.",0,1,1,23,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
1.0,169276,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-08 00:00:00,56,How a Time Warner Breakup Might Go Bad; Analysts say splitting up the    media  fi rm won’t unlock value — and could hurt it,39,"That could be signifi cant, given the growth the analyst expects from HBO Now. The over-the-top service could have 14 million subscribers by 2020, with 4 million of them churning off the MVPD service, according to Sheikh.",0,1,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,169356,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-08 00:00:00,62,Mining Data to Keep Up With    OTT ; Digitalsmiths report urges pay TV providers to focus on personalization,10,Digitalsmiths suggests that operators can extract additional value from that  content through more personalization and the use of on-screen “carousels” that can present  content .,0,1,1,19,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,169516,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-01 00:00:00,72,Keeping Fans Tuned in for Super Bowl 60,12,"With the Super Bowl 50 faceoff between the Denver Broncos and the Carolina Panthers just days away, football fans are gearing up for the big game. The most ardent ones will dole out thousands of dollars for a coveted seat at Levi’s Stadium. Most viewers, though, will tune in from their living rooms.",0,1,0,"17,18",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1.0,169596,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-01 00:00:00,76,Smart TVs Top    Streaming  Preference: Study; BLOG: THE BAUMINATOR,6,"Simplicity is key, per the theory of TDG director of research Michael Greeson: “With smart TVs, viewers are not required to manually switch inputs from the TV to another device or pick up a different remote in order to access their favorite  streaming apps and programs.”",0,1,0,"15,18",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0
1.0,169716,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-01 00:00:00,82,"Party Down South’ Producer Goes Into ex-Isle’; 495 Productions’s Salsano says characters, heightened situations key to reality TV    ",13,MCN: Industry observers are calling this period the Golden Age of Television because of all the quality scripted  series ofered across multiple platforms. Can the same be said about the reality category? SAS: I think it’s all an ebb and fow. I think,0,1,1,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,84506,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,45,"Back to the Future; AT&T's old-school vertical play for Time Warner is grounded in plans for    OTT , mobile    video     ",67,"What started as a deal finalized over bites of salmon at a posh Manhattan office could leave AT&T stuck with a big bill — and still hungry — as it tries to effectively meld Time Warner Inc.'s diverse  content assets with its own wireless, satellite-TV and wireline phone assets.",0,1,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,84546,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,45,"Back to the Future; AT&T's old-school vertical play for Time Warner is grounded in plans for    OTT , mobile    video     ",67,"DirecTV Now, the 100-plus channel  OTT offering that will debut in November at the extremely aggressive price point of $35 per month, will also play a vital role in AT&T's  video strategy; Stephenson added that he “borders on evangelical” about creating a nationwide competitor to cable with the  OTT offering.",0,1,1,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
0.0,84626,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,48,"FCC Adopts Tough New Privacy Regs; ISPs must get subs’ permission to share personal Web, app usage info    ",22,ISPs can't make sharing information a quid pro quo for service (no take-it-or-leave-it offerings). And the item sets deadlines for reporting data breaches.,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
0.0,84746,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-31 00:00:00,55,"Google  Fiber Halts Expansion, Will Explore Wireless Options    ",10,"Google Fiber will continue to operate and expand in markets where it's already building or offering service: Kansas City; Atlanta; Austin, Texas; Charlotte, N.C.; Nashville, Tenn.; Provo and Salt Lake City, Utah; and the Research Triangle region of North Carolina.  Google Fiber is also pushing ahead with a plan to offer services on a fiber network being built by Huntsville Utilities in Huntsville, Ala.",0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0
0.0,85146,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,78,"For New    Content , Roku Makes It Look Easy; New publishing platform simplifies path for    content  companies to get up and running    ",9,"The Web-based offering eschews the coding and software development kit world of apps in favor of simplicity:  Content owners need only supply Roku with a feed to their  content , and just like that, their channel is available to the 10 million-plus households with Roku.",0,1,1,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0
2.0,85186,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,79,VERTICALLY CHALLENGED; Will cable and telco TV distributors buy    content  to compete in the new    OTT  order?,73,"Eagan was also skeptical of the earlier idea that that  content companies would seek to combine in an effort to battle larger distributors, such as Charter Communications, which more than quadrupled its size after purchasing Time Warner Cable and Bright House Networks.",0,1,1,28,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
0.0,85306,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,86,"5G: An Emerging Frenemy’; Speedy next-generation mobile technology presents threats, opportunities    ",20,"For the cable industry, 5G poses both a threat and opportunity. While some competitive providers will be able to leverage 5G as way to deliver high-octane broadband to the home, cable operators will also have an opportunity to use it in much the same way. Plus, those big wireless connections will also need a beefy wireline connection to backhaul that traffic — something MSOs already supply to wireless carriers in spades.",0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.0
0.0,85506,./htmls/Factiva-20240111-0345.html,2016-10-01 00:00:00,2016-10-10 00:00:00,96,Film  On X Pushes for Cable Status;    Streaming  service asks court to do what FCC has been reluctant to do,13,"FilmOn had also asked the D.C. court to stay its decision until the California case was resolved, but was unsuccessful. The company has said that court abused its discretion by denying the stay.",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
1.0,214889,./htmls/Factiva-20240111-0345 (1).html,2016-10-01 00:00:00,2016-10-03 00:00:00,10,"Herd Mentality May Hinder    SVOD ; Creative pricing, flexibility on models need to remain the goals: On Demand panelists    ",9,"Tim MacGregor, head of customer success for IBM Cloud  Video , said companies approach him with concerns about legacy distribution partners when they are prepping  OTT services. His advice: Keep all options open. “You can call it legacy, but you have to look at it that way when you go to market with these things,” MacGregor said.",0,1,1,14,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,214929,./htmls/Factiva-20240111-0345 (1).html,2016-10-01 00:00:00,2016-10-03 00:00:00,14,Comcast Ready to Join Sub Gain Club; Top cable operator could find itself in the black by year-end,0,"Amazon has also teed up a free software update coming later this year that offers a new, “cinematic” onscreen experience featuring  video trailers and screenshots that will help users navigate and find  content , it said. The revised UI will also let users customize which apps show up on the home screen.",0,1,1,18,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,87609,./htmls/Factiva-20240111-0346 (1).html,2016-04-01 00:00:00,2016-04-18 00:00:00,8,"Gunning for Big Laughs With Small Clips;    OTT  network’ Comedy.com targets and cultivates talent from Vine, Instagram    ",21,"As for that new angle, the focus is on delivering short comedy clips via a base of performers culled from the world of YouTube, Vine and Instagram for ways to reach new platforms using improved production values.",0,1,1,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0
1.0,87689,./htmls/Factiva-20240111-0346 (1).html,2016-04-01 00:00:00,2016-04-18 00:00:00,10,"Virtual Reality Rides Its Second Wave; Industry insiders insist technology, costs, and    content  are coming into alignment    ",38,"This time around, VR has an ecosystem of cameras and stitching software that enable everyday consumers to make 360-degree videos that can be downloaded and shared.",0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0
0.0,87809,./htmls/Factiva-20240111-0346 (1).html,2016-04-01 00:00:00,2016-04-11 00:00:00,18,"Indie Over-the-Top Services Seek Niche With Consumers; Smaller providers looking for slice of programming distribution pie dominated by the likes of HBO Now, Starz and Showtime    ",26,"And finding certain niches has been the name of the game for indies so far. Love British TV? Subscribe to Acorn TV for $4.99 a month. Anime? FUNimation Now, launched earlier this year, has you covered for $4.99 or $7.99 per month, depending on how much you want.",0,1,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,87889,./htmls/Factiva-20240111-0346 (1).html,2016-04-01 00:00:00,2016-04-11 00:00:00,23,"CuriosityStream Joins the 4K Brigade;    OTT  service adds Ultra HD library, annual pricing plans to mark its first anniversary    ",19,"Except for small instances where geo-blocking prevents it, the new 4K  content is available to the 196 countries where CuriosityStream is currently offered.",0,1,1,22,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0
0.0,88209,./htmls/Factiva-20240111-0346 (1).html,2016-04-01 00:00:00,2016-04-04 00:00:00,40,"Speed Test;    Google  Fiber pushes cable ops to gigabit speeds, lower prices — but is it evil?’    ",32,"But it has had less influence on broadband caps.  Google Fiber's service is uncapped, but Comcast, AT&T, Mediacom Communications and Suddenlink Communications are all employing or testing usage-based policies.",0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0
1.0,314685,./htmls/Factiva-20240111-0346.html,2016-04-01 00:00:00,2016-04-25 00:00:00,92,BLOG: THE BAUMINATOR;    Netflix  CEO Lukewarm on VR    Streaming,5,"I think it's mostly going to be an intense gaming format for a couple years due to the price of the consoles,” Hastings said, still hopeful that pricing on VR products will come down and become more ubiquitous.",0,1,1,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.0
2.0,314845,./htmls/Factiva-20240111-0346.html,2016-04-01 00:00:00,2016-04-18 00:00:00,100,"Indies Aren't Catching the Diversity Wave; As mainstream TV gets more multicultural, targeted nets struggle for carriage    ",35,One executive who said she does recognize the value of multicultural  content is Verizon Fios executive director of  content strategy and acquisition Michelle Webb. She told the Horowitz Associates Cultural Insights Forum in March that the telco is looking to balance that with finding the best ways to offer the most choice to consumers.,0,1,1,25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
