index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx
302728,./htmls/Factiva-20240111-0345 (2).html,2016-08-01 00:00:00,2016-08-29 00:00:00,6,"Filling the Gaps in    OTT Content ; Yuyu aims to bridge divide between cable nets, top-shelf YouTube fare    ","For now DMR, a private company established in 2010, will market its  SVOD services on its own rather than strike deals with  streaming aggregation services such as Amazon's new  Streaming Partners Program or VRV, a service launching later this year from Ellation.",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,0,1,1,0,0,0,1,0,0.0,0,0,0,6.0
302888,./htmls/Factiva-20240111-0345 (2).html,2016-08-01 00:00:00,2016-08-22 00:00:00,16,Getting MTV Back Into the Groove;    Content  chief Michael Klein plans to revitalize network by refocusing on music,"MK: Look, millennials are so curious about the world. I think people often think of millennials as being passive and not engaged, but they are very engaged. They are getting slammed with  content all day, every day on all platforms, so we want to tap into that insatiable curiosity and talk to them in a voice that's authentic and relevant to them about subjects that they really care about.",1,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,16.0
302928,./htmls/Factiva-20240111-0345 (2).html,2016-08-01 00:00:00,2016-08-22 00:00:00,18,people,"Ottawa, Canada-based multiscreen  video app platform company You.i TV has tapped Dan Beer as chief operating officer. He comes from IBM, where he led the performance management software segment and mergers and acquisitions integration.",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,0,1,1,0,0,0,0,1,0.0,0,0,0,18.0
303048,./htmls/Factiva-20240111-0345 (2).html,2016-08-01 00:00:00,2016-08-22 00:00:00,25,Getting a Grip on    OTT 's Bounty; Reelgood helps users fish out something good from a sea of apps,"The Apple TV version, due out in a matter of weeks, will start out as a “stripped down” version of the iOS app that will support eight to 10 apps. A preview of that app integrated access to  content from  Hulu ,  Netflix , HBO Now and Showtime.",1,0,0,0.0,1,0,1.0,0,0,0,1.0,0.0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,25.0
303208,./htmls/Factiva-20240111-0345 (2).html,2016-08-01 00:00:00,2016-08-08 00:00:00,32,"The All-Too-Slow Move To Adopt Ad Identifiers; Standards exist to properly track ads across platforms, but not everyone is using them    ","Adoption of universal Ad-ID is going to be key to scale these things,” he said. “The way data goes into systems is going to start affecting [measurement] from point A to point Z, and everyone needs to be on the same page. We need to standardize, and standardization of that metadata is extremely important.”",1,0,0,0.0,0,1,0.0,0,0,0,0.0,1.0,1,1,0,1,1,0,0,0,0,0,1.0,0,0,0,32.0
303248,./htmls/Factiva-20240111-0345 (2).html,2016-08-01 00:00:00,2016-08-08 00:00:00,35,MobiTV Joins the Pay TV Hunt; C Spire to use its platform for IPTV service that sidesteps traditional set-tops,"C Spire confirmed that its current  video platform was developed in partnership with Innovative Systems and its next-generation, app-focused TV product with MobiTV will be delivered into the home via a managed IP connection.",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,1,0,1,1,0,0,1,0,1,0.0,0,0,0,35.0
300887,./htmls/Factiva-20240111-0344 (2).html,2016-12-01 00:00:00,2016-12-19 00:00:00,36,"Adobe 's New TV Ad Platform Tackles Audience-Based Selling; Goal: To align needs of    media  firms, advertisers in a multiscreen environment    ","And the  media companies and the agencies, the buyers and the sellers, are both saying: “Don't make us rip out any of this legacy ad-serving infrastructure. It's too expensive to do.” They're saying the costs of replacing that are not enough to justify what you guys are offering, so let me leave the technology in place so we can further milk those layers of the infrastructure investment. Those are some of the problems we're trying to solve with  Adobe Primetime TV  Media Management (TVMM).",1,0,0,0.0,1,1,1.0,0,0,0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1.0,0,0,0,36.0
301647,./htmls/Factiva-20240111-0344 (2).html,2016-12-01 00:00:00,2016-12-12 00:00:00,61,"Vubiquity CEO: Why VR Is Not 3D;    Video -services firm chief talks state of 4K delivery, looks ahead to CES    ","Antonellis sat down recently with Next TV contributing editor Chris Tribbey to talk 4K, High Dynamic Range, virtual reality and what everyone in the  content industry should look out for next month at International CES. An edited transcript follows.",1,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0.0,0,1,0,61.0
301887,./htmls/Factiva-20240111-0344 (2).html,2016-12-01 00:00:00,2016-12-05 00:00:00,73,How Should Trump Regulate the Internet?,"In the communications and  media worlds, these forces were kept at bay by legal barriers dating back 100 years. But the Internet has broken down all those barriers and then some, creating a dynamic Internet ecosystem that constantly recreates itself.",1,0,0,0.0,0,1,0.0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0.0,0,0,0,73.0
301927,./htmls/Factiva-20240111-0344 (2).html,2016-12-01 00:00:00,2016-12-05 00:00:00,76,Name Game: Scenarios Bubbling Up As Trump Remakes FCC Landscape,"David Fellows: A telecommunications industry vet spanning engineering and operations, he's the co-founder and chief technology officer of Layer3 TV, the Denver-based, self-described “next-generation cable operator,” and is also serving as chief scientist of the cable-focused Energy 2020 initiative. Fellows has deep experience in various facets of the telecom and tech sectors, including past key roles at MSOs (Comcast and AT&T Broadband), major suppliers (Scientific Atlanta, now part of  Cisco Systems), telecom (GTE) and as a venture capitalist (Genovation Capital and Pilot House Ventures).",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,1,0,1,0,0,0,0,1,0,0.0,0,1,0,76.0
302007,./htmls/Factiva-20240111-0344 (2).html,2016-12-01 00:00:00,2016-12-05 00:00:00,77,Perchance to Stream; Virtual MVPDs must step up their game to deliver broadcast-TV like scale and performance over the top,"Among some examples, Sling TV buckled under the strain last August during the AMC premiere of Fear the Walking Dead, and last year during the TBS telecast of the NCAA men's basketball tournament's Final Four round due to a rush of signups and the resulting spike in  streaming demand. In June, HBO Now, the premium programmer's standalone  OTT TV service suffered a temporary outage when streamers swamped the system to watch the a new episode from season six of hit  series Game of Thrones.",1,0,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,77.0
168976,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-15 00:00:00,40,"Pouring a Foundation for IP    Video ; Evolution Digital tailors eVUE-TV’ for tier 2, 3 cable operators    ",Evolution Digital’s target for eVUE-TV are the smaller tier 2 and 3 MSOs that don’t have the technical and fnancial ability to migrate all of their  video services to I P.,1,0,0,0.0,1,1,1.0,0,0,0,1.0,0.0,0,1,0,1,1,0,0,1,0,0,0.0,0,0,0,40.0
169016,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-15 00:00:00,42,Meet the VR Headsets,"However, the virtual-reality sector is already percolating with the full range of headsets — from entry-level, practically disposable platforms like  Google Cardboard to new high-end platforms such as the Oculus Rift and HTC Vive. Here’s a snapshot of some VR headsets and viewers that are the market now, and some additional high-end platforms that will start shipping later this year.",1,0,0,0.0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,1,1,0,0,0,0,1,0.0,0,0,0,42.0
169056,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-15 00:00:00,45,"VR FILLS OUT THE PICTURE; Programmers, studios explore new horizons amid the growing popularity of virtual reality, 360-degree    video     ","Content creators are shooting increasingly more  video , and they’re framing strategies around VR and the emerging world of 360-degree  video production during this nascent phase of the market.",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0.0,0,0,0,45.0
169096,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-15 00:00:00,45,"VR FILLS OUT THE PICTURE; Programmers, studios explore new horizons amid the growing popularity of virtual reality, 360-degree    video     ","As for Invasion!, it will be interactive to the viewer. “You’ll be a character in the fi lm itself,” Fan said.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0.0,1,0,0,0.0
169296,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-08 00:00:00,57,FCC Zeros In on New Business Model; Stakeholders debate toll-free data plans as regulator drills down,"On the other side is Stanford University law professor Barbara Van Schewick. The key to the issue is whether a zero rating plan has the efect of “picking winners and losers  online ,” she said. The bright-line net neutrality rules are about doing that with technology, via slowing or blocking trafc or by buying a technical advantage for a fee, aka paid prioritization.",1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0.0,0,1,0,57.0
169376,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-08 00:00:00,64,DEG Spells Upside EST’ and UHD’; Home entertainment group sees sell-through eclipsing VOD in 2016,"THE DIGITAL ENTERTAINMENT GROUP launched in 1997 as the DVD  Video Group. Today, it represents nearly 60 companies, a wide-ranging coalition of  content suppliers, distributors, retailers, research fi rms and other stakeholders in the $18 billion home entertainment market. Ron Sanders, chairman of the DEG and also president of worldwide home entertainment distribution at Warner Bros., and Amy Jo Smith, DEG president, spoke with Next TV about the task of reinvigorating the longtime physical-goods segment. They see reason for optimism in electronic sell-through (EST), where revenues are “20 or 30 times” those in the rental and  subscription video - on - demand arenas, by Sanders’ estimate, and in Ultra HD and 4K technology. And while TV networks fret about their  SVOD “frenemies,” Sanders and Smith believe studios and multichannel  video programming distributors have distinct advantages over Netfl ix (not currently a DEG member) and other over-the-top services.",1,0,0,0.0,0,1,1.0,0,0,1,1.0,1.0,0,1,1,1,0,0,0,0,1,0,0.0,0,1,0,64.0
169416,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-08 00:00:00,66,Data Driving Viacom’s    Media  Buying to Support Networks; Teen Wolf among shows getting programmatic push,"He acknowledged that right now there’s a lot of noise surrounding programmatic, and that programmatic TV remains a while away from being a reality.",1,0,0,0.0,0,1,0.0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,66.0
169616,./htmls/Factiva-20240111-0346 (2).html,2016-02-01 00:00:00,2016-02-01 00:00:00,78,Ad-Blocking Remains High Hurdle for Digital    Video ; IAB CEO rips profi teers’ impeding    online content  fl ow as Brave launch looms,"Speaking Jan. 25 at an annual meeting of the Interactive Advertising Bureau (IAB), Randall Rothenberg, president/CEO of the digital advertising trade group, spoke with remarkable candor about the issue. He began by laying out the IAB’s history, praising the group’s public policy work in Washington, D.C., and looking at what’s next for what IAB says is a $50 billion-a-year (including display,  video and social  media ) digital ad industry.",1,0,0,0.0,0,0,0.0,0,0,1,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,78.0
169808,./htmls/Factiva-20240111-0346 (2).html,2016-01-01 00:00:00,2016-01-25 00:00:00,87,"New Retrans Battlefront: the Web; Stations and MSOs square off , putting Comcast’s NBC in a tight spot    ","The MPAA put a spotlight on the internecine divide itself, pointing out that not only Universal but The Walt  Disney Co., Viacom’s Paramount Pictures, Sony Pictures Television, 20th Century Fox and Warner Bros. are all also members of NCTA. The MPAA, for one, defi nitely sees adding  online to good faith as getting into  content regulation, calling it a “direct regulation of  content providers” in violation of the First Amendment. The FCC is under no obligation to change or expand the elements of its “totality of circumstances” test for retrans negotiations, or to add to its list of de facto violations. But after Congress directed the agency to look into the matter, the FCC raised a number of issues to solicit input, including the blocking of  online access.",1,0,0,0.0,0,0,0.0,0,0,1,0.0,1.0,1,0,0,1,1,0,0,0,0,0,0.0,0,1,0,87.0
170488,./htmls/Factiva-20240111-0346 (2).html,2016-01-01 00:00:00,2016-01-25 00:00:00,100,"Rice Drives Distribution at TV One; After switch from TV news, EVP is key mover behind network’s growth    ","After fi ve years at NBC, Rice hopped to pay-per-view packager In Demand to “get my VP stripes.” In 2004, her husband got a job in Washington, D.C. The couple had an agreement that it was his turn to move the family for his career, so Rice prepared to move. Then he handed her a newspaper story on Comcast’s decision to launch TV One. That was all it took.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,100.0
400297,./htmls/Factiva-20240111-0347.html,2016-01-01 00:00:00,2016-01-25 00:00:00,19,Over the Top Takes Center Stage in D.C. FCC signals a probe of indie programmer access to    online video  platforms,"WASHINGTON — Call it  OTT or OVD,  online video is the talk of the town in the nation’s capital. The Federal Communications Commission is expected to launch an inquiry into programmer access to  online distribution, a probe spurred in part by cable-industry critics who coalesced around Charter Communications’s pending acquisition of Time Warner Cable, saying it was a threat to over-the-top  video .",1,0,0,0.0,0,0,0.0,0,0,1,0.0,0.0,1,0,0,1,1,0,0,0,1,0,0.0,0,1,0,81.0
400377,./htmls/Factiva-20240111-0347.html,2016-01-01 00:00:00,2016-01-18 00:00:00,23,Industry Leaders Weigh In on The State of the    Media  Union,"The other is the ‘cable-ization or  content -ization’ of broadband — the concern that powerful edge- content providers (I won’t mention any names, but you probably know who I mean) will withhold their services from consumers until ISPs have signed contracts requiring the payment of per-broadband subscriber fees at the wholesale level. This would be the broken, infl exible and costly cable business model grafted onto the Internet, happening at a time when the big  video bundle is already crumbling. Good heavens, that’s the last thing consumers want or need, and ACA is hopeful that Washington policymakers will defend consumers forced to pay for  online services they never use.”",1,0,0,0.0,1,0,0.0,0,0,1,0.0,1.0,1,0,1,1,0,0,0,1,1,0,0.0,0,1,0,23.0
400537,./htmls/Factiva-20240111-0347.html,2016-01-01 00:00:00,2016-01-18 00:00:00,33,Taking a Free Ride With    OTT ; Tubi TV aims for growth — not profi tability — in 2016,"That will open the door to growth for ad-supported offerings, Massoudi noted, adding that programmers and studios continue to boost their digital spending. “But they want to make sure it’s premium, and they want to make sure it’s delivered in a safe environment,” he said.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,1.0,0,0,1,1,1,0,0,0,0,0,1.0,0,0,0,33.0
400617,./htmls/Factiva-20240111-0347.html,2016-01-01 00:00:00,2016-01-18 00:00:00,36,Waking the Dead; Resurrected horror fr anchise s s care up new fans,"It has many elements that are relatable to the Hispanic viewer, including making sacrifi ces for family and a better life,” she said. “It also has a built-in, loyal fan base that, until now, has not been able to watch the show with Spanish dialogue.”",1,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,36.0
400657,./htmls/Factiva-20240111-0347.html,2016-01-01 00:00:00,2016-01-18 00:00:00,38,Time Warner vs. Time Warner; Time Warner Inc. raises questions over Charter-TWC’s atitude toward    OTT  rivals,"Meanwhile, FCC stafers continue to ask new questions about the power of the combined MSOs over new  OTT service providers.",1,0,0,0.0,0,0,0.0,0,0,1,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0.0,0,1,0,38.0
400857,./htmls/Factiva-20240111-0347.html,2016-01-01 00:00:00,2016-01-11 00:00:00,51,"Study: Pay TV Subs Spend for    OTT , Too; Survey finds an increasingly fragmented    streaming -device landscape    ","IN A FINDING THAT SEEMINGLY CUTS across the grain of expectations, a new survey found that pay TV subscribers are more likely than non-pay TV consumers to add a paid over-the-top  video service, such as Netfl ix or  Hulu , to their entertainment mix within the next six months. That’s per the Interactive Broadband Consulting Group, a Philadelphia-based company that works on new business and technology initiatives with such top cable,  media and wireless companies as Comcast, Cox Communications, Sony and Verizon Communications.",1,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0.0,0,1,0,51.0
